version account-id interface-id srcaddr dstaddr srcport dstport protocol packets bytes start end action log-status
2 560205084868 eni-086e771b77c2495ae 10.0.1.149 136.35.186.87 5432 58871 6 13 5176 1777093058 1777093089 ACCEPT OK
2 560205084868 eni-086e771b77c2495ae 162.216.149.176 10.0.1.149 50667 9693 6 1 44 1777093058 1777093089 REJECT OK
2 560205084868 eni-086e771b77c2495ae 10.0.1.149 136.35.186.87 5432 58928 6 15 4924 1777093089 1777093118 ACCEPT OK
2 560205084868 eni-086e771b77c2495ae 10.0.1.149 194.87.190.127 5432 52448 6 5 431 1777093089 1777093118 ACCEPT OK
2 560205084868 eni-086e771b77c2495ae 10.0.1.149 136.35.186.87 5432 58927 6 13 5176 1777093089 1777093118 ACCEPT OK
2 560205084868 eni-086e771b77c2495ae 10.0.1.149 194.87.190.127 5432 40522 6 5 431 1777093089 1777093118 ACCEPT OK
2 560205084868 eni-086e771b77c2495ae 136.35.186.87 10.0.1.149 58853 5432 6 14 2720 1777093089 1777093118 ACCEPT OK
2 560205084868 eni-086e771b77c2495ae 10.0.1.149 136.35.186.87 5432 58831 6 15 4924 1777093089 1777093118 ACCEPT OK
2 560205084868 eni-086e771b77c2495ae 194.87.190.127 10.0.1.149 56544 5432 6 6 361 1777093089 1777093118 ACCEPT OK
2 560205084868 eni-086e771b77c2495ae 194.87.190.127 10.0.1.149 38234 5432 6 6 361 1777093089 1777093118 ACCEPT OK
2 560205084868 eni-086e771b77c2495ae 10.0.1.149 136.35.186.87 5432 58967 6 13 5176 1777093089 1777093118 ACCEPT OK
2 560205084868 eni-086e771b77c2495ae 136.35.186.87 10.0.1.149 58928 5432 6 14 2720 1777093089 1777093118 ACCEPT OK
2 560205084868 eni-086e771b77c2495ae 194.87.190.127 10.0.1.149 38154 5432 6 6 361 1777093089 1777093118 ACCEPT OK
2 560205084868 eni-086e771b77c2495ae 10.0.1.149 194.87.190.127 5432 40566 6 5 431 1777093089 1777093118 ACCEPT OK
2 560205084868 eni-086e771b77c2495ae 45.79.167.168 10.0.1.149 61000 636 6 1 40 1777093089 1777093118 REJECT OK
2 560205084868 eni-086e771b77c2495ae 194.87.190.127 10.0.1.149 40538 5432 6 6 361 1777093089 1777093118 ACCEPT OK
2 560205084868 eni-086e771b77c2495ae 10.0.1.149 136.35.186.87 5432 58833 6 16 4964 1777093089 1777093118 ACCEPT OK
2 560205084868 eni-086e771b77c2495ae 10.0.1.149 194.87.190.127 5432 38216 6 5 431 1777093089 1777093118 ACCEPT OK
2 560205084868 eni-086e771b77c2495ae 10.0.1.149 136.35.186.87 5432 59000 6 15 4924 1777093089 1777093118 ACCEPT OK
2 560205084868 eni-086e771b77c2495ae 10.0.1.149 136.35.186.87 5432 59002 6 3 133 1777093089 1777093118 ACCEPT OK
2 560205084868 eni-086e771b77c2495ae 194.87.190.127 10.0.1.149 52462 5432 6 5 309 1777093089 1777093118 ACCEPT OK
2 560205084868 eni-086e771b77c2495ae 136.35.186.87 10.0.1.149 58895 5432 6 13 2714 1777093089 1777093118 ACCEPT OK
2 560205084868 eni-086e771b77c2495ae 136.35.186.87 10.0.1.149 58927 5432 6 13 2714 1777093089 1777093118 ACCEPT OK
2 560205084868 eni-086e771b77c2495ae 194.87.190.127 10.0.1.149 56472 5432 6 6 361 1777093089 1777093118 ACCEPT OK
2 560205084868 eni-086e771b77c2495ae 194.87.190.127 10.0.1.149 56474 5432 6 5 309 1777093089 1777093118 ACCEPT OK
2 560205084868 eni-086e771b77c2495ae 10.0.1.149 194.87.190.127 5432 38154 6 5 431 1777093089 1777093118 ACCEPT OK
2 560205084868 eni-086e771b77c2495ae 194.87.190.127 10.0.1.149 40606 5432 6 5 309 1777093089 1777093118 ACCEPT OK
2 560205084868 eni-086e771b77c2495ae 10.0.1.149 136.35.186.87 5432 58930 6 15 4924 1777093089 1777093118 ACCEPT OK
2 560205084868 eni-086e771b77c2495ae 65.49.1.71 10.0.1.149 2314 3478 17 1 48 1777093089 1777093118 REJECT OK
2 560205084868 eni-086e771b77c2495ae 194.87.190.127 10.0.1.149 38282 5432 6 6 361 1777093089 1777093118 ACCEPT OK
2 560205084868 eni-086e771b77c2495ae 10.0.1.149 194.87.190.127 5432 40516 6 5 431 1777093089 1777093118 ACCEPT OK
2 560205084868 eni-086e771b77c2495ae 10.0.1.149 194.87.190.127 5432 56472 6 5 431 1777093089 1777093118 ACCEPT OK
2 560205084868 eni-086e771b77c2495ae 10.0.1.149 194.87.190.127 5432 40538 6 5 431 1777093089 1777093118 ACCEPT OK
2 560205084868 eni-086e771b77c2495ae 10.0.1.149 136.35.186.87 5432 58975 6 13 5176 1777093089 1777093118 ACCEPT OK
2 560205084868 eni-086e771b77c2495ae 194.87.190.127 10.0.1.149 40470 5432 6 6 361 1777093089 1777093118 ACCEPT OK
2 560205084868 eni-086e771b77c2495ae 136.35.186.87 10.0.1.149 58887 5432 6 14 2720 1777093089 1777093118 ACCEPT OK
2 560205084868 eni-086e771b77c2495ae 194.87.190.127 10.0.1.149 38186 5432 6 5 309 1777093089 1777093118 ACCEPT OK
2 560205084868 eni-086e771b77c2495ae 10.0.1.149 136.35.186.87 5432 58976 6 15 4924 1777093089 1777093118 ACCEPT OK
2 560205084868 eni-086e771b77c2495ae 10.0.1.149 194.87.190.127 5432 38168 6 5 431 1777093089 1777093118 ACCEPT OK
2 560205084868 eni-086e771b77c2495ae 10.0.1.149 194.87.190.127 5432 38186 6 5 431 1777093089 1777093118 ACCEPT OK
2 560205084868 eni-086e771b77c2495ae 194.87.190.127 10.0.1.149 52464 5432 6 5 309 1777093089 1777093118 ACCEPT OK
2 560205084868 eni-086e771b77c2495ae 91.196.152.59 10.0.1.149 48011 8181 6 1 60 1777093089 1777093118 REJECT OK
2 560205084868 eni-086e771b77c2495ae 136.35.186.87 10.0.1.149 58982 5432 6 13 2714 1777093089 1777093118 ACCEPT OK
2 560205084868 eni-086e771b77c2495ae 136.35.186.87 10.0.1.149 58922 5432 6 14 2720 1777093089 1777093118 ACCEPT OK
2 560205084868 eni-086e771b77c2495ae 194.87.190.127 10.0.1.149 52446 5432 6 6 361 1777093089 1777093118 ACCEPT OK
2 560205084868 eni-086e771b77c2495ae 10.0.1.149 194.87.190.127 5432 40606 6 5 431 1777093089 1777093118 ACCEPT OK
2 560205084868 eni-086e771b77c2495ae 136.35.186.87 10.0.1.149 58967 5432 6 13 2714 1777093089 1777093118 ACCEPT OK
2 560205084868 eni-086e771b77c2495ae 194.87.190.127 10.0.1.149 40594 5432 6 6 361 1777093089 1777093118 ACCEPT OK
2 560205084868 eni-086e771b77c2495ae 136.35.186.87 10.0.1.149 58987 5432 6 14 2720 1777093089 1777093118 ACCEPT OK
2 560205084868 eni-086e771b77c2495ae 10.0.1.149 136.35.186.87 5432 58889 6 15 4924 1777093089 1777093118 ACCEPT OK
2 560205084868 eni-086e771b77c2495ae 194.87.190.127 10.0.1.149 40550 5432 6 6 361 1777093089 1777093118 ACCEPT OK
2 560205084868 eni-086e771b77c2495ae 136.35.186.87 10.0.1.149 58889 5432 6 14 2720 1777093089 1777093118 ACCEPT OK
2 560205084868 eni-086e771b77c2495ae 10.0.1.149 194.87.190.127 5432 38244 6 5 431 1777093089 1777093118 ACCEPT OK
2 560205084868 eni-086e771b77c2495ae 194.87.190.127 10.0.1.149 38244 5432 6 6 361 1777093089 1777093118 ACCEPT OK
2 560205084868 eni-086e771b77c2495ae 10.0.1.149 194.87.190.127 5432 56544 6 5 431 1777093089 1777093118 ACCEPT OK
2 560205084868 eni-086e771b77c2495ae 10.0.1.149 194.87.190.127 5432 51170 6 5 431 1777093089 1777093118 ACCEPT OK
2 560205084868 eni-086e771b77c2495ae 194.87.190.127 10.0.1.149 38168 5432 6 6 361 1777093089 1777093118 ACCEPT OK
2 560205084868 eni-086e771b77c2495ae 194.87.190.127 10.0.1.149 40510 5432 6 6 361 1777093089 1777093118 ACCEPT OK
2 560205084868 eni-086e771b77c2495ae 194.87.190.127 10.0.1.149 38264 5432 6 5 309 1777093089 1777093118 ACCEPT OK
2 560205084868 eni-086e771b77c2495ae 194.87.190.127 10.0.1.149 52448 5432 6 6 361 1777093089 1777093118 ACCEPT OK
2 560205084868 eni-086e771b77c2495ae 194.87.190.127 10.0.1.149 38128 5432 6 5 309 1777093089 1777093118 ACCEPT OK
2 560205084868 eni-086e771b77c2495ae 10.0.1.149 194.87.190.127 5432 38128 6 5 431 1777093089 1777093118 ACCEPT OK
2 560205084868 eni-086e771b77c2495ae 10.0.1.149 136.35.186.87 5432 58939 6 15 4924 1777093089 1777093118 ACCEPT OK
2 560205084868 eni-086e771b77c2495ae 136.35.186.87 10.0.1.149 58831 5432 6 14 2720 1777093089 1777093118 ACCEPT OK
2 560205084868 eni-086e771b77c2495ae 10.0.1.149 194.87.190.127 5432 38234 6 5 431 1777093089 1777093118 ACCEPT OK
2 560205084868 eni-086e771b77c2495ae 10.0.1.149 194.87.190.127 5432 52464 6 5 431 1777093089 1777093118 ACCEPT OK
2 560205084868 eni-086e771b77c2495ae 136.35.186.87 10.0.1.149 58833 5432 6 14 2720 1777093089 1777093118 ACCEPT OK
2 560205084868 eni-086e771b77c2495ae 10.0.1.149 194.87.190.127 5432 52462 6 5 431 1777093089 1777093118 ACCEPT OK
2 560205084868 eni-086e771b77c2495ae 10.0.1.149 136.35.186.87 5432 58908 6 15 4924 1777093089 1777093118 ACCEPT OK
2 560205084868 eni-086e771b77c2495ae 10.0.1.149 136.35.186.87 5432 58904 6 15 4924 1777093089 1777093118 ACCEPT OK
2 560205084868 eni-086e771b77c2495ae 10.0.1.149 136.35.186.87 5432 58987 6 16 4964 1777093089 1777093118 ACCEPT OK
2 560205084868 eni-086e771b77c2495ae 194.87.190.127 10.0.1.149 38216 5432 6 6 361 1777093089 1777093118 ACCEPT OK
2 560205084868 eni-086e771b77c2495ae 194.87.190.127 10.0.1.149 40516 5432 6 6 361 1777093089 1777093118 ACCEPT OK
2 560205084868 eni-086e771b77c2495ae 194.87.190.127 10.0.1.149 40484 5432 6 6 361 1777093089 1777093118 ACCEPT OK
2 560205084868 eni-086e771b77c2495ae 136.35.186.87 10.0.1.149 58904 5432 6 14 2720 1777093089 1777093118 ACCEPT OK
2 560205084868 eni-086e771b77c2495ae 136.35.186.87 10.0.1.149 58908 5432 6 14 2720 1777093089 1777093118 ACCEPT OK
2 560205084868 eni-086e771b77c2495ae 162.216.149.190 10.0.1.149 55422 9452 6 1 44 1777093089 1777093118 REJECT OK
2 560205084868 eni-086e771b77c2495ae 10.0.1.149 136.35.186.87 5432 58982 6 13 5176 1777093089 1777093118 ACCEPT OK
2 560205084868 eni-086e771b77c2495ae 10.0.1.149 194.87.190.127 5432 38170 6 5 431 1777093089 1777093118 ACCEPT OK
2 560205084868 eni-086e771b77c2495ae 10.0.1.149 136.35.186.87 5432 58853 6 15 4924 1777093089 1777093118 ACCEPT OK
2 560205084868 eni-086e771b77c2495ae 10.0.1.149 136.35.186.87 5432 58856 6 15 4924 1777093089 1777093118 ACCEPT OK
2 560205084868 eni-086e771b77c2495ae 136.35.186.87 10.0.1.149 58949 5432 6 14 2720 1777093089 1777093118 ACCEPT OK
2 560205084868 eni-086e771b77c2495ae 10.0.1.149 194.87.190.127 5432 38276 6 5 431 1777093089 1777093118 ACCEPT OK
2 560205084868 eni-086e771b77c2495ae 10.0.1.149 136.35.186.87 5432 58895 6 13 5176 1777093089 1777093118 ACCEPT OK
2 560205084868 eni-086e771b77c2495ae 10.0.1.149 136.35.186.87 5432 58910 6 13 5176 1777093089 1777093118 ACCEPT OK
2 560205084868 eni-086e771b77c2495ae 194.87.190.127 10.0.1.149 38170 5432 6 6 361 1777093089 1777093118 ACCEPT OK
2 560205084868 eni-086e771b77c2495ae 10.0.1.149 194.87.190.127 5432 40510 6 5 431 1777093089 1777093118 ACCEPT OK
2 560205084868 eni-086e771b77c2495ae 10.0.1.149 136.35.186.87 5432 58949 6 15 4924 1777093089 1777093118 ACCEPT OK
2 560205084868 eni-086e771b77c2495ae 10.0.1.149 194.87.190.127 5432 40484 6 5 431 1777093089 1777093118 ACCEPT OK
2 560205084868 eni-086e771b77c2495ae 10.0.1.149 194.87.190.127 5432 56530 6 5 431 1777093089 1777093118 ACCEPT OK
2 560205084868 eni-086e771b77c2495ae 194.87.190.127 10.0.1.149 56530 5432 6 5 309 1777093089 1777093118 ACCEPT OK
2 560205084868 eni-086e771b77c2495ae 10.0.1.149 194.87.190.127 5432 40550 6 5 431 1777093089 1777093118 ACCEPT OK
2 560205084868 eni-086e771b77c2495ae 10.0.1.149 136.35.186.87 5432 58915 6 15 4924 1777093089 1777093118 ACCEPT OK
2 560205084868 eni-086e771b77c2495ae 10.0.1.149 136.35.186.87 5432 58956 6 15 4924 1777093089 1777093118 ACCEPT OK
2 560205084868 eni-086e771b77c2495ae 10.0.1.149 194.87.190.127 5432 56474 6 5 431 1777093089 1777093118 ACCEPT OK
2 560205084868 eni-086e771b77c2495ae 35.203.210.56 10.0.1.149 53678 8037 6 1 44 1777093089 1777093118 REJECT OK
2 560205084868 eni-086e771b77c2495ae 10.0.1.149 136.35.186.87 5432 58978 6 15 4924 1777093089 1777093118 ACCEPT OK
2 560205084868 eni-086e771b77c2495ae 136.35.186.87 10.0.1.149 58959 5432 6 13 2680 1777093089 1777093118 ACCEPT OK
2 560205084868 eni-086e771b77c2495ae 194.87.190.127 10.0.1.149 51170 5432 6 5 309 1777093089 1777093118 ACCEPT OK
2 560205084868 eni-086e771b77c2495ae 136.35.186.87 10.0.1.149 58939 5432 6 14 2720 1777093089 1777093118 ACCEPT OK
2 560205084868 eni-086e771b77c2495ae 136.35.186.87 10.0.1.149 58915 5432 6 14 2720 1777093089 1777093118 ACCEPT OK
2 560205084868 eni-086e771b77c2495ae 81.29.142.50 10.0.1.149 57962 3128 6 1 40 1777093089 1777093118 REJECT OK
2 560205084868 eni-086e771b77c2495ae 10.0.1.149 136.35.186.87 5432 58991 6 13 5176 1777093089 1777093118 ACCEPT OK
2 560205084868 eni-086e771b77c2495ae 194.87.190.127 10.0.1.149 40622 5432 6 5 309 1777093089 1777093118 ACCEPT OK
2 560205084868 eni-086e771b77c2495ae 10.0.1.149 136.35.186.87 5432 58992 6 15 4924 1777093089 1777093118 ACCEPT OK
2 560205084868 eni-086e771b77c2495ae 136.35.186.87 10.0.1.149 58910 5432 6 13 2714 1777093089 1777093118 ACCEPT OK
2 560205084868 eni-086e771b77c2495ae 136.35.186.87 10.0.1.149 58975 5432 6 13 2714 1777093089 1777093118 ACCEPT OK
2 560205084868 eni-086e771b77c2495ae 10.0.1.149 194.87.190.127 5432 40470 6 5 431 1777093089 1777093118 ACCEPT OK
2 560205084868 eni-086e771b77c2495ae 10.0.1.149 136.35.186.87 5432 58887 6 15 4924 1777093089 1777093118 ACCEPT OK
2 560205084868 eni-086e771b77c2495ae 136.35.186.87 10.0.1.149 58956 5432 6 14 2720 1777093089 1777093118 ACCEPT OK
2 560205084868 eni-086e771b77c2495ae 136.35.186.87 10.0.1.149 58978 5432 6 14 2720 1777093089 1777093118 ACCEPT OK
2 560205084868 eni-086e771b77c2495ae 136.35.186.87 10.0.1.149 58976 5432 6 14 2720 1777093089 1777093118 ACCEPT OK
2 560205084868 eni-086e771b77c2495ae 136.35.186.87 10.0.1.149 58992 5432 6 14 2720 1777093089 1777093118 ACCEPT OK
2 560205084868 eni-086e771b77c2495ae 10.0.1.149 194.87.190.127 5432 38282 6 5 431 1777093089 1777093118 ACCEPT OK
2 560205084868 eni-086e771b77c2495ae 10.0.1.149 194.87.190.127 5432 40594 6 5 431 1777093089 1777093118 ACCEPT OK
2 560205084868 eni-086e771b77c2495ae 136.35.186.87 10.0.1.149 58991 5432 6 13 2714 1777093089 1777093118 ACCEPT OK
2 560205084868 eni-086e771b77c2495ae 10.0.1.149 194.87.190.127 5432 40622 6 5 431 1777093089 1777093118 ACCEPT OK
2 560205084868 eni-086e771b77c2495ae 136.35.186.87 10.0.1.149 58856 5432 6 14 2720 1777093089 1777093118 ACCEPT OK
2 560205084868 eni-086e771b77c2495ae 194.87.190.127 10.0.1.149 40566 5432 6 6 361 1777093089 1777093118 ACCEPT OK
2 560205084868 eni-086e771b77c2495ae 10.0.1.149 136.35.186.87 5432 58959 6 14 4884 1777093089 1777093118 ACCEPT OK
2 560205084868 eni-086e771b77c2495ae 10.0.1.149 136.35.186.87 5432 58922 6 15 4924 1777093089 1777093118 ACCEPT OK
2 560205084868 eni-086e771b77c2495ae 194.87.190.127 10.0.1.149 38276 5432 6 6 361 1777093089 1777093118 ACCEPT OK
2 560205084868 eni-086e771b77c2495ae 10.0.1.149 194.87.190.127 5432 52446 6 5 431 1777093089 1777093118 ACCEPT OK
2 560205084868 eni-086e771b77c2495ae 136.35.186.87 10.0.1.149 59000 5432 6 14 2720 1777093089 1777093118 ACCEPT OK
2 560205084868 eni-086e771b77c2495ae 10.0.1.149 194.87.190.127 5432 38264 6 5 431 1777093089 1777093118 ACCEPT OK
2 560205084868 eni-086e771b77c2495ae 136.35.186.87 10.0.1.149 59002 5432 6 4 180 1777093089 1777093118 ACCEPT OK
2 560205084868 eni-086e771b77c2495ae 136.35.186.87 10.0.1.149 58930 5432 6 14 2720 1777093089 1777093118 ACCEPT OK
2 560205084868 eni-086e771b77c2495ae 194.87.190.127 10.0.1.149 40522 5432 6 6 361 1777093089 1777093118 ACCEPT OK
2 560205084868 eni-086e771b77c2495ae 194.87.190.127 10.0.1.149 56586 5432 6 6 361 1777093118 1777093147 ACCEPT OK
2 560205084868 eni-086e771b77c2495ae 10.0.1.149 194.87.190.127 5432 40506 6 5 431 1777093118 1777093147 ACCEPT OK
2 560205084868 eni-086e771b77c2495ae 10.0.1.149 194.87.190.127 5432 41760 6 5 431 1777093118 1777093147 ACCEPT OK
2 560205084868 eni-086e771b77c2495ae 10.0.1.149 194.87.190.127 5432 41784 6 5 431 1777093118 1777093147 ACCEPT OK
2 560205084868 eni-086e771b77c2495ae 194.87.190.127 10.0.1.149 35180 5432 6 6 361 1777093118 1777093147 ACCEPT OK
2 560205084868 eni-086e771b77c2495ae 194.87.190.127 10.0.1.149 41760 5432 6 5 309 1777093118 1777093147 ACCEPT OK
2 560205084868 eni-086e771b77c2495ae 194.87.190.127 10.0.1.149 56524 5432 6 6 361 1777093118 1777093147 ACCEPT OK
2 560205084868 eni-086e771b77c2495ae 10.0.1.149 194.87.190.127 5432 35210 6 5 431 1777093118 1777093147 ACCEPT OK
2 560205084868 eni-086e771b77c2495ae 10.0.1.149 194.87.190.127 5432 40584 6 5 431 1777093118 1777093147 ACCEPT OK
2 560205084868 eni-086e771b77c2495ae 10.0.1.149 194.87.190.127 5432 40638 6 5 431 1777093118 1777093147 ACCEPT OK
2 560205084868 eni-086e771b77c2495ae 194.87.190.127 10.0.1.149 38218 5432 6 6 361 1777093118 1777093147 ACCEPT OK
2 560205084868 eni-086e771b77c2495ae 194.87.190.127 10.0.1.149 41784 5432 6 6 361 1777093118 1777093147 ACCEPT OK
2 560205084868 eni-086e771b77c2495ae 194.87.190.127 10.0.1.149 35210 5432 6 6 361 1777093118 1777093147 ACCEPT OK
2 560205084868 eni-086e771b77c2495ae 194.87.190.127 10.0.1.149 40638 5432 6 6 361 1777093118 1777093147 ACCEPT OK
2 560205084868 eni-086e771b77c2495ae 10.0.1.149 194.87.190.127 5432 56484 6 5 431 1777093118 1777093147 ACCEPT OK
2 560205084868 eni-086e771b77c2495ae 10.0.1.149 194.87.190.127 5432 40454 6 5 431 1777093118 1777093147 ACCEPT OK
2 560205084868 eni-086e771b77c2495ae 10.0.1.149 194.87.190.127 5432 38218 6 5 431 1777093118 1777093147 ACCEPT OK
2 560205084868 eni-086e771b77c2495ae 194.87.190.127 10.0.1.149 56484 5432 6 5 309 1777093118 1777093147 ACCEPT OK
2 560205084868 eni-086e771b77c2495ae 10.0.1.149 194.87.190.127 5432 53896 6 5 431 1777093118 1777093147 ACCEPT OK
2 560205084868 eni-086e771b77c2495ae 35.203.210.237 10.0.1.149 51307 32222 6 1 44 1777093118 1777093147 REJECT OK
2 560205084868 eni-086e771b77c2495ae 162.216.149.57 10.0.1.149 52803 2000 6 1 44 1777093118 1777093147 REJECT OK
2 560205084868 eni-086e771b77c2495ae 10.0.1.149 194.87.190.127 5432 53942 6 5 431 1777093118 1777093147 ACCEPT OK
2 560205084868 eni-086e771b77c2495ae 10.0.1.149 194.87.190.127 5432 56512 6 5 431 1777093118 1777093147 ACCEPT OK
2 560205084868 eni-086e771b77c2495ae 10.0.1.149 194.87.190.127 5432 38150 6 5 431 1777093118 1777093147 ACCEPT OK
2 560205084868 eni-086e771b77c2495ae 194.87.190.127 10.0.1.149 56640 5432 6 6 361 1777093118 1777093147 ACCEPT OK
2 560205084868 eni-086e771b77c2495ae 194.87.190.127 10.0.1.149 38150 5432 6 6 361 1777093118 1777093147 ACCEPT OK
2 560205084868 eni-086e771b77c2495ae 74.207.253.22 10.0.1.149 37397 502 6 1 44 1777093118 1777093147 REJECT OK
2 560205084868 eni-086e771b77c2495ae 10.0.1.149 194.87.190.127 5432 52434 6 5 431 1777093118 1777093147 ACCEPT OK
2 560205084868 eni-086e771b77c2495ae 194.87.190.127 10.0.1.149 38308 5432 6 6 361 1777093118 1777093147 ACCEPT OK
2 560205084868 eni-086e771b77c2495ae 194.87.190.127 10.0.1.149 53896 5432 6 6 361 1777093118 1777093147 ACCEPT OK
2 560205084868 eni-086e771b77c2495ae 10.0.1.149 194.87.190.127 5432 38308 6 5 431 1777093118 1777093147 ACCEPT OK
2 560205084868 eni-086e771b77c2495ae 10.0.1.149 194.87.190.127 5432 56470 6 5 431 1777093118 1777093147 ACCEPT OK
2 560205084868 eni-086e771b77c2495ae 10.0.1.149 194.87.190.127 5432 35166 6 5 431 1777093118 1777093147 ACCEPT OK
2 560205084868 eni-086e771b77c2495ae 10.0.1.149 194.87.190.127 5432 52476 6 5 431 1777093118 1777093147 ACCEPT OK
2 560205084868 eni-086e771b77c2495ae 10.0.1.149 194.87.190.127 5432 35180 6 5 431 1777093118 1777093147 ACCEPT OK
2 560205084868 eni-086e771b77c2495ae 194.87.190.127 10.0.1.149 56512 5432 6 6 361 1777093118 1777093147 ACCEPT OK
2 560205084868 eni-086e771b77c2495ae 10.0.1.149 194.87.190.127 5432 56586 6 5 431 1777093118 1777093147 ACCEPT OK
2 560205084868 eni-086e771b77c2495ae 194.87.190.127 10.0.1.149 40528 5432 6 6 361 1777093118 1777093147 ACCEPT OK
2 560205084868 eni-086e771b77c2495ae 194.87.190.127 10.0.1.149 41794 5432 6 6 361 1777093118 1777093147 ACCEPT OK
2 560205084868 eni-086e771b77c2495ae 194.87.190.127 10.0.1.149 53888 5432 6 5 309 1777093118 1777093147 ACCEPT OK
2 560205084868 eni-086e771b77c2495ae 194.87.190.127 10.0.1.149 53942 5432 6 6 361 1777093118 1777093147 ACCEPT OK
2 560205084868 eni-086e771b77c2495ae 10.0.1.149 194.87.190.127 5432 56494 6 5 431 1777093118 1777093147 ACCEPT OK
2 560205084868 eni-086e771b77c2495ae 154.124.159.134 10.0.1.149 36270 17000 6 5 300 1777093118 1777093147 REJECT OK
2 560205084868 eni-086e771b77c2495ae 10.0.1.149 194.87.190.127 5432 40578 6 5 431 1777093118 1777093147 ACCEPT OK
2 560205084868 eni-086e771b77c2495ae 10.0.1.149 194.87.190.127 5432 41794 6 5 431 1777093118 1777093147 ACCEPT OK
2 560205084868 eni-086e771b77c2495ae 10.0.1.149 194.87.190.127 5432 53888 6 5 431 1777093118 1777093147 ACCEPT OK
2 560205084868 eni-086e771b77c2495ae 10.0.1.149 194.87.190.127 5432 56626 6 5 431 1777093118 1777093147 ACCEPT OK
2 560205084868 eni-086e771b77c2495ae 194.87.190.127 10.0.1.149 40454 5432 6 6 361 1777093118 1777093147 ACCEPT OK
2 560205084868 eni-086e771b77c2495ae 45.142.193.10 10.0.1.149 55738 2075 6 1 40 1777093118 1777093147 REJECT OK
2 560205084868 eni-086e771b77c2495ae 10.0.1.149 194.87.190.127 5432 56640 6 6 491 1777093118 1777093147 ACCEPT OK
2 560205084868 eni-086e771b77c2495ae 194.87.190.127 10.0.1.149 52434 5432 6 6 361 1777093118 1777093147 ACCEPT OK
2 560205084868 eni-086e771b77c2495ae 162.216.150.53 10.0.1.149 55028 44443 6 1 44 1777093118 1777093147 REJECT OK
2 560205084868 eni-086e771b77c2495ae 194.87.190.127 10.0.1.149 56494 5432 6 6 361 1777093118 1777093147 ACCEPT OK
2 560205084868 eni-086e771b77c2495ae 194.87.190.127 10.0.1.149 40584 5432 6 6 361 1777093118 1777093147 ACCEPT OK
2 560205084868 eni-086e771b77c2495ae 194.87.190.127 10.0.1.149 52476 5432 6 6 361 1777093118 1777093147 ACCEPT OK
2 560205084868 eni-086e771b77c2495ae 10.0.1.149 194.87.190.127 5432 38266 6 5 431 1777093118 1777093147 ACCEPT OK
2 560205084868 eni-086e771b77c2495ae 194.87.190.127 10.0.1.149 35166 5432 6 6 361 1777093118 1777093147 ACCEPT OK
2 560205084868 eni-086e771b77c2495ae 10.0.1.149 194.87.190.127 5432 38248 6 5 431 1777093118 1777093147 ACCEPT OK
2 560205084868 eni-086e771b77c2495ae 194.87.190.127 10.0.1.149 56626 5432 6 6 361 1777093118 1777093147 ACCEPT OK
2 560205084868 eni-086e771b77c2495ae 194.87.190.127 10.0.1.149 56470 5432 6 5 309 1777093118 1777093147 ACCEPT OK
2 560205084868 eni-086e771b77c2495ae 10.0.1.149 194.87.190.127 5432 56524 6 5 431 1777093118 1777093147 ACCEPT OK
2 560205084868 eni-086e771b77c2495ae 194.87.190.127 10.0.1.149 38248 5432 6 5 309 1777093118 1777093147 ACCEPT OK
2 560205084868 eni-086e771b77c2495ae 194.87.190.127 10.0.1.149 40506 5432 6 5 309 1777093118 1777093147 ACCEPT OK
2 560205084868 eni-086e771b77c2495ae 10.0.1.149 194.87.190.127 5432 40528 6 5 431 1777093118 1777093147 ACCEPT OK
2 560205084868 eni-086e771b77c2495ae 194.87.190.127 10.0.1.149 38266 5432 6 6 361 1777093118 1777093147 ACCEPT OK
2 560205084868 eni-086e771b77c2495ae 194.87.190.127 10.0.1.149 40578 5432 6 6 361 1777093118 1777093147 ACCEPT OK
2 560205084868 eni-086e771b77c2495ae 10.0.1.149 194.87.190.127 5432 41726 6 5 431 1777093148 1777093178 ACCEPT OK
2 560205084868 eni-086e771b77c2495ae 194.87.190.127 10.0.1.149 53898 5432 6 6 361 1777093148 1777093178 ACCEPT OK
2 560205084868 eni-086e771b77c2495ae 10.0.1.149 194.87.190.127 5432 41728 6 5 431 1777093148 1777093178 ACCEPT OK
2 560205084868 eni-086e771b77c2495ae 10.0.1.149 194.87.190.127 5432 53872 6 5 431 1777093148 1777093178 ACCEPT OK
2 560205084868 eni-086e771b77c2495ae 10.0.1.149 194.87.190.127 5432 56572 6 5 431 1777093148 1777093178 ACCEPT OK
2 560205084868 eni-086e771b77c2495ae 10.0.1.149 194.87.190.127 5432 53946 6 5 431 1777093148 1777093178 ACCEPT OK
2 560205084868 eni-086e771b77c2495ae 10.0.1.149 194.87.190.127 5432 35192 6 5 431 1777093148 1777093178 ACCEPT OK
2 560205084868 eni-086e771b77c2495ae 194.87.190.127 10.0.1.149 35212 5432 6 6 361 1777093148 1777093178 ACCEPT OK
2 560205084868 eni-086e771b77c2495ae 194.87.190.127 10.0.1.149 56546 5432 6 6 361 1777093148 1777093178 ACCEPT OK
2 560205084868 eni-086e771b77c2495ae 10.0.1.149 194.87.190.127 5432 41720 6 5 431 1777093148 1777093178 ACCEPT OK
